class,Sink,Sink,Sink,Source,Source,Sink,Sink,Sink,Sink
label,LD_DE150_hhg,LD_DE150_ind,LD_DE15_el,EE_DE15_wind,EE_DE15_solar,LD_DErestNI_hhg,LD_DErestNI_ind,LD_DErestNRW_hhg,LD_DErestNRW_ind
source,B_DE150_hhg,B_DE150_ind,B_DE15_el,EE_DE15_wind,EE_DE15_solar,B_DErestNI_hhg,B_DErestNI_ind,B_DErestNRW_hhg,B_DErestNRW_ind
target,LD_DE150_hhg,LD_DE150_ind,LD_DE15_el,B_DE15_el,B_DE15_el,LD_DErestNI_hhg,LD_DErestNI_ind,LD_DErestNRW_hhg,LD_DErestNRW_ind
attribute,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value
2050-10-19 12:00:00+00:00,0.710,10.282,0.914,0.561,0.416,0.746,9.714,0.539,13.056
2050-10-19 13:00:00+00:00,0.702,10.282,0.905,0.641,0.378,0.737,9.714,0.530,13.056
2050-10-19 14:00:00+00:00,0.710,10.282,0.890,0.707,0.209,0.750,9.714,0.515,13.056
2050-10-19 15:00:00+00:00,0.732,10.282,0.880,0.712,0.071,0.776,9.714,0.516,13.056
2050-10-19 16:00:00+00:00,0.768,10.282,0.856,0.582,0.005,0.816,9.714,0.534,13.056
2050-10-19 17:00:00+00:00,0.811,10.282,0.861,0.581,0.000,0.861,9.714,0.570,13.056
2050-10-19 18:00:00+00:00,0.832,10.282,0.895,0.620,0.000,0.878,9.714,0.610,13.056
2050-10-19 19:00:00+00:00,0.849,10.282,0.906,0.746,0.000,0.892,9.714,0.639,13.056
2050-10-19 20:00:00+00:00,0.826,10.282,0.855,0.870,0.000,0.863,9.714,0.646,13.056
2050-10-19 21:00:00+00:00,0.741,10.282,0.803,0.856,0.000,0.771,9.714,0.594,13.056
2050-10-19 22:00:00+00:00,0.571,10.282,0.761,0.888,0.000,0.594,9.714,0.462,13.056
2050-10-19 23:00:00+00:00,0.446,9.073,0.694,0.892,0.000,0.465,8.571,0.351,11.520
2050-10-20 00:00:00+00:00,0.251,9.073,0.633,0.869,0.000,0.256,8.571,0.223,11.520
2050-10-20 01:00:00+00:00,0.259,9.073,0.605,0.846,0.000,0.266,8.571,0.229,11.520
2050-10-20 02:00:00+00:00,0.285,9.073,0.591,0.901,0.000,0.292,8.571,0.251,11.520
2050-10-20 03:00:00+00:00,0.349,9.073,0.598,0.920,0.000,0.358,8.571,0.307,11.520
2050-10-20 04:00:00+00:00,0.472,9.073,0.613,0.889,0.000,0.485,8.571,0.411,11.520
2050-10-20 05:00:00+00:00,0.624,9.073,0.657,0.870,0.000,0.646,8.571,0.515,11.520
2050-10-20 06:00:00+00:00,0.744,9.073,0.776,0.833,0.000,0.772,8.571,0.605,11.520
2050-10-20 07:00:00+00:00,0.694,9.073,0.867,0.770,0.000,0.722,8.571,0.557,11.520
2050-10-20 08:00:00+00:00,0.617,9.073,0.893,0.705,0.002,0.641,8.571,0.501,11.520
2050-10-20 09:00:00+00:00,0.573,10.282,0.894,0.671,0.024,0.595,9.714,0.468,13.056
2050-10-20 10:00:00+00:00,0.533,10.282,0.906,0.701,0.067,0.552,9.714,0.438,13.056
2050-10-20 11:00:00+00:00,0.498,10.282,0.915,0.692,0.080,0.515,9.714,0.411,13.056
2050-10-20 12:00:00+00:00,0.476,10.282,0.904,0.606,0.040,0.493,9.714,0.394,13.056
2050-10-20 13:00:00+00:00,0.466,10.282,0.894,0.576,0.028,0.482,9.714,0.386,13.056
2050-10-20 14:00:00+00:00,0.456,10.282,0.881,0.555,0.022,0.472,9.714,0.377,13.056
2050-10-20 15:00:00+00:00,0.466,10.282,0.869,0.509,0.023,0.483,9.714,0.383,13.056
2050-10-20 16:00:00+00:00,0.485,10.282,0.849,0.410,0.000,0.503,9.714,0.396,13.056
2050-10-20 17:00:00+00:00,0.518,10.282,0.859,0.331,0.000,0.538,9.714,0.422,13.056
2050-10-20 18:00:00+00:00,0.558,10.282,0.892,0.323,0.000,0.579,9.714,0.454,13.056
2050-10-20 19:00:00+00:00,0.590,10.282,0.911,0.304,0.000,0.613,9.714,0.479,13.056
2050-10-20 20:00:00+00:00,0.587,10.282,0.854,0.295,0.000,0.609,9.714,0.480,13.056
2050-10-20 21:00:00+00:00,0.536,10.282,0.814,0.274,0.000,0.555,9.714,0.443,13.056
2050-10-20 22:00:00+00:00,0.405,10.282,0.770,0.259,0.000,0.417,9.714,0.345,13.056
2050-10-20 23:00:00+00:00,0.285,9.073,0.707,0.250,0.000,0.292,8.571,0.252,11.520
2050-10-21 00:00:00+00:00,0.217,9.677,0.643,0.249,0.000,0.220,9.143,0.203,12.288
2050-10-21 01:00:00+00:00,0.225,9.677,0.616,0.219,0.000,0.228,9.143,0.210,12.288
2050-10-21 02:00:00+00:00,0.236,9.677,0.603,0.170,0.000,0.239,9.143,0.218,12.288
2050-10-21 03:00:00+00:00,0.273,9.677,0.611,0.144,0.000,0.278,9.143,0.251,12.288
2050-10-21 04:00:00+00:00,0.380,9.677,0.627,0.142,0.000,0.387,9.143,0.346,12.288
2050-10-21 05:00:00+00:00,0.580,9.677,0.673,0.150,0.000,0.593,9.143,0.512,12.288
2050-10-21 06:00:00+00:00,0.673,9.677,0.783,0.176,0.000,0.691,9.143,0.584,12.288
2050-10-21 07:00:00+00:00,0.629,9.677,0.876,0.227,0.000,0.648,9.143,0.540,12.288
2050-10-21 08:00:00+00:00,0.567,9.677,0.898,0.328,0.033,0.582,9.143,0.493,12.288
2050-10-21 09:00:00+00:00,0.520,12.097,0.898,0.440,0.062,0.534,11.428,0.453,15.360
2050-10-21 10:00:00+00:00,0.480,12.097,0.907,0.543,0.070,0.493,11.428,0.420,15.360
2050-10-21 11:00:00+00:00,0.446,12.097,0.915,0.635,0.070,0.457,11.428,0.392,15.360
2050-10-21 12:00:00+00:00,0.428,12.097,0.904,0.680,0.056,0.438,11.428,0.377,15.360
2050-10-21 13:00:00+00:00,0.413,12.097,0.885,0.769,0.025,0.423,11.428,0.364,15.360
2050-10-21 14:00:00+00:00,0.407,12.097,0.859,0.824,0.011,0.417,11.428,0.358,15.360
2050-10-21 15:00:00+00:00,0.410,12.097,0.842,0.829,0.001,0.421,11.428,0.358,15.360
2050-10-21 16:00:00+00:00,0.428,12.097,0.822,0.861,0.000,0.440,11.428,0.372,15.360
2050-10-21 17:00:00+00:00,0.454,12.097,0.822,0.945,0.000,0.467,11.428,0.392,15.360
2050-10-21 18:00:00+00:00,0.491,12.097,0.865,0.983,0.000,0.504,11.428,0.424,15.360
2050-10-21 19:00:00+00:00,0.518,12.097,0.881,0.972,0.000,0.533,11.428,0.447,15.360
2050-10-21 20:00:00+00:00,0.513,12.097,0.824,0.980,0.000,0.527,11.428,0.445,15.360
2050-10-21 21:00:00+00:00,0.466,12.097,0.781,0.985,0.000,0.478,11.428,0.408,15.360
2050-10-21 22:00:00+00:00,0.349,12.097,0.743,0.973,0.000,0.356,11.428,0.314,15.360
2050-10-21 23:00:00+00:00,0.248,9.677,0.685,0.973,0.000,0.251,9.143,0.231,12.288
2050-10-22 00:00:00+00:00,0.190,9.677,0.632,0.976,0.000,0.193,9.143,0.174,12.288
2050-10-22 01:00:00+00:00,0.198,9.677,0.603,0.971,0.000,0.201,9.143,0.180,12.288
2050-10-22 02:00:00+00:00,0.205,9.677,0.588,0.949,0.000,0.209,9.143,0.185,12.288
2050-10-22 03:00:00+00:00,0.240,9.677,0.584,0.870,0.000,0.245,9.143,0.216,12.288
2050-10-22 04:00:00+00:00,0.335,9.677,0.586,0.806,0.000,0.342,9.143,0.298,12.288
2050-10-22 05:00:00+00:00,0.512,9.677,0.589,0.861,0.000,0.526,9.143,0.443,12.288
2050-10-22 06:00:00+00:00,0.594,9.677,0.601,0.891,0.000,0.612,9.143,0.504,12.288
2050-10-22 07:00:00+00:00,0.560,9.677,0.652,0.804,0.000,0.578,9.143,0.470,12.288
2050-10-22 08:00:00+00:00,0.503,9.677,0.705,0.679,0.005,0.519,9.143,0.429,12.288
2050-10-22 09:00:00+00:00,0.461,12.097,0.745,0.576,0.013,0.475,11.428,0.393,15.360
2050-10-22 10:00:00+00:00,0.426,12.097,0.765,0.496,0.014,0.438,11.428,0.365,15.360
2050-10-22 11:00:00+00:00,0.395,12.097,0.767,0.458,0.019,0.406,11.428,0.340,15.360
2050-10-22 12:00:00+00:00,0.379,12.097,0.747,0.430,0.021,0.390,11.428,0.327,15.360
2050-10-22 13:00:00+00:00,0.364,12.097,0.719,0.439,0.017,0.375,11.428,0.314,15.360
2050-10-22 14:00:00+00:00,0.357,12.097,0.695,0.468,0.008,0.367,11.428,0.306,15.360
2050-10-22 15:00:00+00:00,0.361,12.097,0.677,0.495,0.001,0.372,11.428,0.308,15.360
2050-10-22 16:00:00+00:00,0.375,12.097,0.665,0.505,0.000,0.387,11.428,0.318,15.360
2050-10-22 17:00:00+00:00,0.397,12.097,0.683,0.544,0.000,0.410,11.428,0.335,15.360
2050-10-22 18:00:00+00:00,0.429,12.097,0.739,0.603,0.000,0.442,11.428,0.362,15.360
2050-10-22 19:00:00+00:00,0.451,12.097,0.757,0.649,0.000,0.466,11.428,0.380,15.360
2050-10-22 20:00:00+00:00,0.447,12.097,0.706,0.643,0.000,0.461,11.428,0.379,15.360
2050-10-22 21:00:00+00:00,0.406,12.097,0.666,0.615,0.000,0.419,11.428,0.347,15.360
2050-10-22 22:00:00+00:00,0.304,12.097,0.643,0.583,0.000,0.311,11.428,0.267,15.360
2050-10-22 23:00:00+00:00,0.218,9.677,0.605,0.547,0.000,0.222,9.143,0.199,12.288
2050-10-23 00:00:00+00:00,0.143,9.677,0.560,0.488,0.000,0.141,9.143,0.153,12.288
2050-10-23 01:00:00+00:00,0.146,9.677,0.529,0.417,0.000,0.144,9.143,0.158,12.288
2050-10-23 02:00:00+00:00,0.152,9.677,0.514,0.352,0.000,0.149,9.143,0.163,12.288
2050-10-23 03:00:00+00:00,0.186,9.677,0.511,0.308,0.000,0.185,9.143,0.190,12.288
2050-10-23 04:00:00+00:00,0.281,9.677,0.516,0.272,0.000,0.285,9.143,0.262,12.288
2050-10-23 05:00:00+00:00,0.463,9.677,0.514,0.236,0.000,0.479,9.143,0.389,12.288
2050-10-23 06:00:00+00:00,0.531,9.677,0.502,0.177,0.000,0.549,9.143,0.443,12.288
2050-10-23 07:00:00+00:00,0.480,9.677,0.522,0.114,0.000,0.493,9.143,0.413,12.288
2050-10-23 08:00:00+00:00,0.416,9.677,0.562,0.074,0.169,0.424,9.143,0.376,12.288
2050-10-23 09:00:00+00:00,0.402,12.097,0.607,0.056,0.288,0.414,11.428,0.345,15.360
2050-10-23 10:00:00+00:00,0.358,12.097,0.644,0.051,0.378,0.366,11.428,0.320,15.360
2050-10-23 11:00:00+00:00,0.342,12.097,0.678,0.048,0.454,0.351,11.428,0.298,15.360
2050-10-23 12:00:00+00:00,0.319,12.097,0.666,0.048,0.506,0.326,11.428,0.287,15.360
2050-10-23 13:00:00+00:00,0.293,12.097,0.633,0.047,0.506,0.297,11.428,0.276,15.360
2050-10-23 14:00:00+00:00,0.281,12.097,0.607,0.038,0.410,0.284,11.428,0.269,15.360
2050-10-23 15:00:00+00:00,0.270,12.097,0.591,0.014,0.229,0.270,11.428,0.271,15.360
2050-10-23 16:00:00+00:00,0.285,12.097,0.588,0.010,0.043,0.286,11.428,0.279,15.360
2050-10-23 17:00:00+00:00,0.301,12.097,0.612,0.013,0.000,0.303,11.428,0.294,15.360
2050-10-23 18:00:00+00:00,0.325,12.097,0.679,0.021,0.000,0.327,11.428,0.317,15.360
2050-10-23 19:00:00+00:00,0.352,12.097,0.706,0.029,0.000,0.356,11.428,0.333,15.360
2050-10-23 20:00:00+00:00,0.356,12.097,0.678,0.032,0.000,0.360,11.428,0.333,15.360
2050-10-23 21:00:00+00:00,0.323,12.097,0.654,0.035,0.000,0.327,11.428,0.305,15.360
2050-10-23 22:00:00+00:00,0.248,12.097,0.649,0.039,0.000,0.251,11.428,0.234,15.360
2050-10-23 23:00:00+00:00,0.170,9.677,0.607,0.046,0.000,0.169,9.143,0.175,12.288
2050-10-24 00:00:00+00:00,0.189,9.677,0.565,0.053,0.000,0.191,9.143,0.181,12.288
2050-10-24 01:00:00+00:00,0.197,9.677,0.546,0.057,0.000,0.199,9.143,0.186,12.288
2050-10-24 02:00:00+00:00,0.204,9.677,0.538,0.057,0.000,0.207,9.143,0.192,12.288
2050-10-24 03:00:00+00:00,0.239,9.677,0.543,0.056,0.000,0.242,9.143,0.223,12.288
2050-10-24 04:00:00+00:00,0.333,9.677,0.570,0.057,0.000,0.338,9.143,0.309,12.288
2050-10-24 05:00:00+00:00,0.510,9.677,0.626,0.058,0.000,0.520,9.143,0.459,12.288
2050-10-24 06:00:00+00:00,0.591,9.677,0.747,0.061,0.000,0.605,9.143,0.523,12.288
2050-10-24 07:00:00+00:00,0.557,9.677,0.847,0.060,0.000,0.572,9.143,0.487,12.288
2050-10-24 08:00:00+00:00,0.501,9.677,0.883,0.063,0.211,0.513,9.143,0.444,12.288
2050-10-24 09:00:00+00:00,0.459,12.097,0.886,0.091,0.327,0.470,11.428,0.408,15.360
2050-10-24 10:00:00+00:00,0.424,12.097,0.901,0.122,0.373,0.433,11.428,0.378,15.360
2050-10-24 11:00:00+00:00,0.393,12.097,0.908,0.135,0.376,0.402,11.428,0.352,15.360
2050-10-24 12:00:00+00:00,0.377,12.097,0.898,0.122,0.353,0.385,11.428,0.339,15.360
2050-10-24 13:00:00+00:00,0.363,12.097,0.892,0.124,0.306,0.371,11.428,0.325,15.360
2050-10-24 14:00:00+00:00,0.355,12.097,0.874,0.115,0.248,0.363,11.428,0.317,15.360
2050-10-24 15:00:00+00:00,0.360,12.097,0.858,0.080,0.135,0.368,11.428,0.320,15.360
2050-10-24 16:00:00+00:00,0.374,12.097,0.834,0.069,0.020,0.382,11.428,0.330,15.360
2050-10-24 17:00:00+00:00,0.396,12.097,0.836,0.073,0.000,0.405,11.428,0.347,15.360
2050-10-24 18:00:00+00:00,0.427,12.097,0.882,0.079,0.000,0.437,11.428,0.375,15.360
2050-10-24 19:00:00+00:00,0.449,12.097,0.900,0.089,0.000,0.461,11.428,0.394,15.360
2050-10-24 20:00:00+00:00,0.446,12.097,0.852,0.096,0.000,0.456,11.428,0.393,15.360
2050-10-24 21:00:00+00:00,0.405,12.097,0.801,0.101,0.000,0.414,11.428,0.360,15.360
2050-10-24 22:00:00+00:00,0.302,12.097,0.751,0.102,0.000,0.308,11.428,0.277,15.360
2050-10-24 23:00:00+00:00,0.218,9.677,0.685,0.100,0.000,0.220,9.143,0.207,12.288
2050-10-25 00:00:00+00:00,0.215,9.677,0.632,0.100,0.000,0.219,9.143,0.198,12.288
2050-10-25 01:00:00+00:00,0.219,9.677,0.602,0.106,0.000,0.223,9.143,0.200,12.288
2050-10-25 02:00:00+00:00,0.227,9.677,0.591,0.115,0.000,0.231,9.143,0.205,12.288
2050-10-25 03:00:00+00:00,0.263,9.677,0.592,0.126,0.000,0.269,9.143,0.236,12.288
2050-10-25 04:00:00+00:00,0.367,9.677,0.611,0.137,0.000,0.375,9.143,0.326,12.288
2050-10-25 05:00:00+00:00,0.573,9.677,0.660,0.147,0.000,0.589,9.143,0.496,12.288
2050-10-25 06:00:00+00:00,0.669,9.677,0.770,0.157,0.000,0.690,9.143,0.569,12.288
2050-10-25 07:00:00+00:00,0.634,9.677,0.862,0.167,0.000,0.654,9.143,0.533,12.288
2050-10-25 08:00:00+00:00,0.569,9.677,0.887,0.175,0.006,0.586,9.143,0.485,12.288
2050-10-25 09:00:00+00:00,0.521,12.097,0.882,0.173,0.015,0.537,11.428,0.445,15.360
2050-10-25 10:00:00+00:00,0.479,12.097,0.902,0.169,0.018,0.493,11.428,0.411,15.360
2050-10-25 11:00:00+00:00,0.451,12.097,0.923,0.163,0.021,0.463,11.428,0.389,15.360
2050-10-25 12:00:00+00:00,0.429,12.097,0.901,0.151,0.027,0.441,11.428,0.371,15.360
2050-10-25 13:00:00+00:00,0.412,12.097,0.892,0.131,0.029,0.424,11.428,0.355,15.360
2050-10-25 14:00:00+00:00,0.402,12.097,0.883,0.121,0.022,0.414,11.428,0.346,15.360
2050-10-25 15:00:00+00:00,0.408,12.097,0.872,0.097,0.006,0.420,11.428,0.349,15.360
2050-10-25 16:00:00+00:00,0.425,12.097,0.847,0.075,0.000,0.438,11.428,0.361,15.360
2050-10-25 17:00:00+00:00,0.450,12.097,0.853,0.050,0.000,0.464,11.428,0.380,15.360
2050-10-25 18:00:00+00:00,0.487,12.097,0.895,0.033,0.000,0.503,11.428,0.412,15.360
2050-10-25 19:00:00+00:00,0.511,12.097,0.902,0.023,0.000,0.528,11.428,0.431,15.360
2050-10-25 20:00:00+00:00,0.508,12.097,0.849,0.020,0.000,0.524,11.428,0.431,15.360
2050-10-25 21:00:00+00:00,0.461,12.097,0.801,0.020,0.000,0.475,11.428,0.394,15.360
2050-10-25 22:00:00+00:00,0.344,12.097,0.748,0.017,0.000,0.352,11.428,0.303,15.360
2050-10-25 23:00:00+00:00,0.247,9.677,0.682,0.013,0.000,0.251,9.143,0.226,12.288
2050-10-26 00:00:00+00:00,0.181,9.073,0.628,0.011,0.000,0.183,8.571,0.171,11.520
2050-10-26 01:00:00+00:00,0.185,9.073,0.601,0.010,0.000,0.187,8.571,0.174,11.520
2050-10-26 02:00:00+00:00,0.191,9.073,0.589,0.008,0.000,0.193,8.571,0.178,11.520
2050-10-26 03:00:00+00:00,0.224,9.073,0.594,0.006,0.000,0.227,8.571,0.207,11.520
2050-10-26 04:00:00+00:00,0.306,9.073,0.614,0.006,0.000,0.312,8.571,0.281,11.520
2050-10-26 05:00:00+00:00,0.474,9.073,0.658,0.007,0.000,0.485,8.571,0.422,11.520
2050-10-26 06:00:00+00:00,0.558,9.073,0.778,0.007,0.000,0.572,8.571,0.489,11.520
2050-10-26 07:00:00+00:00,0.530,9.073,0.871,0.006,0.000,0.544,8.571,0.459,11.520
2050-10-26 08:00:00+00:00,0.473,9.073,0.895,0.007,0.171,0.485,8.571,0.415,11.520
2050-10-26 09:00:00+00:00,0.439,10.282,0.894,0.012,0.281,0.450,9.714,0.387,13.056
2050-10-26 10:00:00+00:00,0.404,10.282,0.907,0.032,0.318,0.413,9.714,0.358,13.056
2050-10-26 11:00:00+00:00,0.377,10.282,0.926,0.055,0.337,0.386,9.714,0.335,13.056
2050-10-26 12:00:00+00:00,0.353,10.282,0.913,0.087,0.358,0.362,9.714,0.314,13.056
2050-10-26 13:00:00+00:00,0.347,10.282,0.904,0.111,0.273,0.355,9.714,0.309,13.056
2050-10-26 14:00:00+00:00,0.338,10.282,0.883,0.108,0.218,0.346,9.714,0.300,13.056
2050-10-26 15:00:00+00:00,0.341,10.282,0.869,0.082,0.141,0.349,9.714,0.300,13.056
2050-10-26 16:00:00+00:00,0.354,10.282,0.847,0.077,0.025,0.363,9.714,0.310,13.056
2050-10-26 17:00:00+00:00,0.379,10.282,0.847,0.083,0.000,0.389,9.714,0.331,13.056
2050-10-26 18:00:00+00:00,0.406,10.282,0.890,0.080,0.000,0.417,9.714,0.354,13.056
2050-10-26 19:00:00+00:00,0.427,10.282,0.900,0.072,0.000,0.438,9.714,0.371,13.056
2050-10-26 20:00:00+00:00,0.428,10.282,0.849,0.079,0.000,0.439,9.714,0.375,13.056
2050-10-26 21:00:00+00:00,0.390,10.282,0.809,0.095,0.000,0.399,9.714,0.345,13.056
2050-10-26 22:00:00+00:00,0.295,10.282,0.766,0.099,0.000,0.301,9.714,0.269,13.056
2050-10-26 23:00:00+00:00,0.218,9.073,0.690,0.098,0.000,0.220,8.571,0.206,11.520
2050-10-27 00:00:00+00:00,0.202,9.073,0.638,0.091,0.000,0.202,8.571,0.202,11.520
2050-10-27 01:00:00+00:00,0.209,9.073,0.608,0.083,0.000,0.209,8.571,0.208,11.520
2050-10-27 02:00:00+00:00,0.230,9.073,0.596,0.077,0.000,0.230,8.571,0.228,11.520
2050-10-27 03:00:00+00:00,0.281,9.073,0.602,0.071,0.000,0.282,8.571,0.279,11.520
2050-10-27 04:00:00+00:00,0.380,9.073,0.620,0.065,0.000,0.381,8.571,0.373,11.520
2050-10-27 05:00:00+00:00,0.498,9.073,0.668,0.060,0.000,0.505,8.571,0.466,11.520
2050-10-27 06:00:00+00:00,0.594,9.073,0.774,0.057,0.000,0.603,8.571,0.548,11.520
2050-10-27 07:00:00+00:00,0.553,9.073,0.868,0.047,0.000,0.564,8.571,0.504,11.520
2050-10-27 08:00:00+00:00,0.492,9.073,0.894,0.040,0.304,0.500,8.571,0.454,11.520
2050-10-27 09:00:00+00:00,0.458,10.282,0.897,0.043,0.498,0.465,9.714,0.424,13.056
2050-10-27 10:00:00+00:00,0.425,10.282,0.907,0.054,0.630,0.431,9.714,0.396,13.056
2050-10-27 11:00:00+00:00,0.397,10.282,0.916,0.060,0.687,0.403,9.714,0.372,13.056
2050-10-27 12:00:00+00:00,0.380,10.282,0.903,0.053,0.676,0.385,9.714,0.357,13.056
2050-10-27 13:00:00+00:00,0.372,10.282,0.888,0.042,0.604,0.377,9.714,0.350,13.056
2050-10-27 14:00:00+00:00,0.364,10.282,0.875,0.022,0.460,0.369,9.714,0.341,13.056
2050-10-27 15:00:00+00:00,0.372,10.282,0.865,0.011,0.249,0.377,9.714,0.347,13.056
2050-10-27 16:00:00+00:00,0.387,10.282,0.845,0.015,0.033,0.393,9.714,0.359,13.056
2050-10-27 17:00:00+00:00,0.413,10.282,0.850,0.015,0.000,0.420,9.714,0.382,13.056
2050-10-27 18:00:00+00:00,0.445,10.282,0.893,0.016,0.000,0.452,9.714,0.411,13.056
2050-10-27 19:00:00+00:00,0.471,10.282,0.891,0.022,0.000,0.478,9.714,0.434,13.056
2050-10-27 20:00:00+00:00,0.469,10.282,0.842,0.027,0.000,0.475,9.714,0.435,13.056
2050-10-27 21:00:00+00:00,0.428,10.282,0.791,0.030,0.000,0.433,9.714,0.401,13.056
2050-10-27 22:00:00+00:00,0.324,10.282,0.743,0.034,0.000,0.326,9.714,0.312,13.056
2050-10-27 23:00:00+00:00,0.229,9.073,0.682,0.037,0.000,0.229,8.571,0.228,11.520
2050-10-28 00:00:00+00:00,0.228,9.677,0.638,0.037,0.000,0.227,9.143,0.237,12.288
2050-10-28 01:00:00+00:00,0.237,9.677,0.608,0.038,0.000,0.236,9.143,0.244,12.288
2050-10-28 02:00:00+00:00,0.248,9.677,0.591,0.037,0.000,0.247,9.143,0.254,12.288
2050-10-28 03:00:00+00:00,0.288,9.677,0.598,0.038,0.000,0.287,9.143,0.292,12.288
2050-10-28 04:00:00+00:00,0.401,9.677,0.620,0.037,0.000,0.400,9.143,0.403,12.288
2050-10-28 05:00:00+00:00,0.611,9.677,0.667,0.037,0.000,0.613,9.143,0.598,12.288
2050-10-28 06:00:00+00:00,0.709,9.677,0.771,0.036,0.000,0.714,9.143,0.682,12.288
2050-10-28 07:00:00+00:00,0.663,9.677,0.863,0.036,0.000,0.670,9.143,0.631,12.288
2050-10-28 08:00:00+00:00,0.598,9.677,0.887,0.032,0.331,0.602,9.143,0.576,12.288
2050-10-28 09:00:00+00:00,0.548,12.097,0.886,0.031,0.526,0.552,11.428,0.529,15.360
2050-10-28 10:00:00+00:00,0.506,12.097,0.898,0.034,0.657,0.509,11.428,0.491,15.360
2050-10-28 11:00:00+00:00,0.470,12.097,0.906,0.044,0.713,0.472,11.428,0.458,15.360
2050-10-28 12:00:00+00:00,0.451,12.097,0.894,0.058,0.698,0.453,11.428,0.440,15.360
2050-10-28 13:00:00+00:00,0.435,12.097,0.876,0.058,0.623,0.437,11.428,0.425,15.360
2050-10-28 14:00:00+00:00,0.429,12.097,0.850,0.032,0.478,0.431,11.428,0.418,15.360
2050-10-28 15:00:00+00:00,0.432,12.097,0.832,0.027,0.260,0.435,11.428,0.418,15.360
2050-10-28 16:00:00+00:00,0.451,12.097,0.809,0.039,0.032,0.455,11.428,0.435,15.360
2050-10-28 17:00:00+00:00,0.479,12.097,0.819,0.054,0.000,0.483,11.428,0.459,15.360
2050-10-28 18:00:00+00:00,0.517,12.097,0.870,0.066,0.000,0.521,11.428,0.496,15.360
2050-10-28 19:00:00+00:00,0.546,12.097,0.868,0.072,0.000,0.551,11.428,0.523,15.360
2050-10-28 20:00:00+00:00,0.541,12.097,0.816,0.073,0.000,0.545,11.428,0.520,15.360
2050-10-28 21:00:00+00:00,0.491,12.097,0.768,0.066,0.000,0.494,11.428,0.477,15.360
2050-10-28 22:00:00+00:00,0.367,12.097,0.722,0.068,0.000,0.368,11.428,0.366,15.360
2050-10-28 23:00:00+00:00,0.261,9.677,0.663,0.068,0.000,0.260,9.143,0.270,12.288
2050-10-29 00:00:00+00:00,0.305,9.677,0.610,0.068,0.000,0.297,9.143,0.343,12.288
2050-10-29 01:00:00+00:00,0.319,9.677,0.581,0.072,0.000,0.309,9.143,0.366,12.288
2050-10-29 02:00:00+00:00,0.331,9.677,0.562,0.073,0.000,0.322,9.143,0.374,12.288
2050-10-29 03:00:00+00:00,0.384,9.677,0.563,0.070,0.000,0.377,9.143,0.422,12.288
2050-10-29 04:00:00+00:00,0.529,9.677,0.569,0.068,0.000,0.527,9.143,0.537,12.288
2050-10-29 05:00:00+00:00,0.802,9.677,0.572,0.067,0.000,0.815,9.143,0.738,12.288
2050-10-29 06:00:00+00:00,0.927,9.677,0.590,0.065,0.000,0.950,9.143,0.814,12.288
2050-10-29 07:00:00+00:00,0.879,9.677,0.637,0.068,0.000,0.898,9.143,0.788,12.288
2050-10-29 08:00:00+00:00,0.794,9.677,0.686,0.060,0.312,0.805,9.143,0.738,12.288
2050-10-29 09:00:00+00:00,0.729,12.097,0.720,0.062,0.486,0.737,11.428,0.688,15.360
2050-10-29 10:00:00+00:00,0.675,12.097,0.744,0.075,0.551,0.680,11.428,0.650,15.360
2050-10-29 11:00:00+00:00,0.629,12.097,0.758,0.093,0.468,0.630,11.428,0.623,15.360
2050-10-29 12:00:00+00:00,0.605,12.097,0.742,0.082,0.353,0.604,11.428,0.609,15.360
2050-10-29 13:00:00+00:00,0.585,12.097,0.714,0.060,0.215,0.581,11.428,0.602,15.360
2050-10-29 14:00:00+00:00,0.576,12.097,0.687,0.033,0.092,0.570,11.428,0.604,15.360
2050-10-29 15:00:00+00:00,0.585,12.097,0.675,0.018,0.026,0.578,11.428,0.619,15.360
2050-10-29 16:00:00+00:00,0.609,12.097,0.664,0.014,0.000,0.601,11.428,0.647,15.360
2050-10-29 17:00:00+00:00,0.643,12.097,0.687,0.009,0.000,0.637,11.428,0.671,15.360
2050-10-29 18:00:00+00:00,0.688,12.097,0.746,0.005,0.000,0.688,11.428,0.689,15.360
2050-10-29 19:00:00+00:00,0.721,12.097,0.741,0.004,0.000,0.725,11.428,0.698,15.360
2050-10-29 20:00:00+00:00,0.711,12.097,0.691,0.005,0.000,0.718,11.428,0.676,15.360
2050-10-29 21:00:00+00:00,0.642,12.097,0.655,0.005,0.000,0.651,11.428,0.597,15.360
2050-10-29 22:00:00+00:00,0.482,12.097,0.635,0.005,0.000,0.483,11.428,0.482,15.360
2050-10-29 23:00:00+00:00,0.350,9.677,0.588,0.002,0.000,0.343,9.143,0.384,12.288
2050-10-30 00:00:00+00:00,0.465,9.677,0.539,0.002,0.000,0.461,9.143,0.484,12.288
2050-10-30 01:00:00+00:00,0.496,9.677,0.505,0.003,0.000,0.492,9.143,0.517,12.288
2050-10-30 02:00:00+00:00,0.510,9.677,0.476,0.003,0.000,0.506,9.143,0.528,12.288
2050-10-30 03:00:00+00:00,0.577,9.677,0.485,0.003,0.000,0.573,9.143,0.596,12.288
