class,Sink,Source,Source,Sink,Sink,Sink,Sink,Sink,Sink,Sink,Sink,Sink,Sink,Sink,Sink,Sink,Sink,Sink,Sink
label,LD_DE15_el,EE_DE15_wind,EE_DE15_solar,LD_DE150_hhg,LD_DE150_ind,LD_DE15_01_hhg,LD_DE15_01_ind,LD_DE15_02_hhg,LD_DE15_02_ind,LD_DE15_03_hhg,LD_DE15_03_ind,LD_DE15_04_hhg,LD_DE15_04_ind,LD_DE15_05_hhg,LD_DE15_05_ind,LD_DErestNI_hhg,LD_DErestNI_ind,LD_DErestNRW_hhg,LD_DErestNRW_ind
source,B_DE15_el,EE_DE15_wind,EE_DE15_solar,B_DE150_hhg,B_DE150_ind,B_DE15_01_hhg,B_DE15_01_ind,B_DE15_02_hhg,B_DE15_02_ind,B_DE15_03_hhg,B_DE15_03_ind,B_DE15_04_hhg,B_DE15_04_ind,B_DE15_05_hhg,B_DE15_05_ind,B_DErestNI_hhg,B_DErestNI_ind,B_DErestNRW_hhg,B_DErestNRW_ind
target,LD_DE15_el,B_DE15_el,B_DE15_el,LD_DE150_hhg,LD_DE150_ind,LD_DE15_01_hhg,LD_DE15_01_ind,LD_DE15_02_hhg,LD_DE15_02_ind,LD_DE15_03_hhg,LD_DE15_03_ind,LD_DE15_04_hhg,LD_DE15_04_ind,LD_DE15_05_hhg,LD_DE15_05_ind,LD_DErestNI_hhg,LD_DErestNI_ind,LD_DErestNRW_hhg,LD_DErestNRW_ind
attribute,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value
2050-01-06 21:00:00+00:00,0.757,0.422,0.000,1.019,10.282,1.019,10.282,1.019,10.282,1.019,10.282,1.019,10.282,1.019,10.282,1.021,9.714,1.009,13.056
2050-01-06 22:00:00+00:00,0.738,0.395,0.000,0.790,10.282,0.790,10.282,0.790,10.282,0.790,10.282,0.790,10.282,0.790,10.282,0.787,9.714,0.805,13.056
2050-01-06 23:00:00+00:00,0.683,0.434,0.000,0.618,9.073,0.618,9.073,0.618,9.073,0.618,9.073,0.618,9.073,0.618,9.073,0.614,8.571,0.636,11.520
2050-01-07 00:00:00+00:00,0.634,0.426,0.000,0.564,9.677,0.564,9.677,0.564,9.677,0.564,9.677,0.564,9.677,0.564,9.677,0.562,9.143,0.572,12.288
2050-01-07 01:00:00+00:00,0.613,0.386,0.000,0.600,9.677,0.600,9.677,0.600,9.677,0.600,9.677,0.600,9.677,0.600,9.677,0.599,9.143,0.610,12.288
2050-01-07 02:00:00+00:00,0.604,0.425,0.000,0.618,9.677,0.618,9.677,0.618,9.677,0.618,9.677,0.618,9.677,0.618,9.677,0.616,9.143,0.624,12.288
2050-01-07 03:00:00+00:00,0.604,0.513,0.000,0.699,9.677,0.699,9.677,0.699,9.677,0.699,9.677,0.699,9.677,0.699,9.677,0.698,9.143,0.704,12.288
2050-01-07 04:00:00+00:00,0.623,0.558,0.000,0.890,9.677,0.890,9.677,0.890,9.677,0.890,9.677,0.890,9.677,0.890,9.677,0.890,9.143,0.892,12.288
2050-01-07 05:00:00+00:00,0.650,0.625,0.000,1.230,9.677,1.230,9.677,1.230,9.677,1.230,9.677,1.230,9.677,1.230,9.677,1.232,9.143,1.220,12.288
2050-01-07 06:00:00+00:00,0.706,0.688,0.000,1.400,9.677,1.400,9.677,1.400,9.677,1.400,9.677,1.400,9.677,1.400,9.677,1.411,9.143,1.351,12.288
2050-01-07 07:00:00+00:00,0.779,0.737,0.000,1.334,9.677,1.334,9.677,1.334,9.677,1.334,9.677,1.334,9.677,1.334,9.677,1.342,9.143,1.293,12.288
2050-01-07 08:00:00+00:00,0.817,0.756,0.000,1.249,9.677,1.249,9.677,1.249,9.677,1.249,9.677,1.249,9.677,1.249,9.677,1.255,9.143,1.219,12.288
2050-01-07 09:00:00+00:00,0.835,0.741,0.005,1.165,12.097,1.165,12.097,1.165,12.097,1.165,12.097,1.165,12.097,1.165,12.097,1.170,11.428,1.140,15.360
2050-01-07 10:00:00+00:00,0.849,0.669,0.044,1.091,12.097,1.091,12.097,1.091,12.097,1.091,12.097,1.091,12.097,1.091,12.097,1.095,11.428,1.071,15.360
2050-01-07 11:00:00+00:00,0.862,0.662,0.092,1.049,12.097,1.049,12.097,1.049,12.097,1.049,12.097,1.049,12.097,1.049,12.097,1.052,11.428,1.032,15.360
2050-01-07 12:00:00+00:00,0.863,0.694,0.081,1.023,12.097,1.023,12.097,1.023,12.097,1.023,12.097,1.023,12.097,1.023,12.097,1.027,11.428,1.004,15.360
2050-01-07 13:00:00+00:00,0.850,0.649,0.025,1.012,12.097,1.012,12.097,1.012,12.097,1.012,12.097,1.012,12.097,1.012,12.097,1.016,11.428,0.992,15.360
2050-01-07 14:00:00+00:00,0.831,0.574,0.012,1.022,12.097,1.022,12.097,1.022,12.097,1.022,12.097,1.022,12.097,1.022,12.097,1.027,11.428,0.998,15.360
2050-01-07 15:00:00+00:00,0.823,0.558,0.000,1.058,12.097,1.058,12.097,1.058,12.097,1.058,12.097,1.058,12.097,1.058,12.097,1.063,11.428,1.031,15.360
2050-01-07 16:00:00+00:00,0.844,0.548,0.000,1.106,12.097,1.106,12.097,1.106,12.097,1.106,12.097,1.106,12.097,1.106,12.097,1.112,11.428,1.075,15.360
2050-01-07 17:00:00+00:00,0.878,0.517,0.000,1.162,12.097,1.162,12.097,1.162,12.097,1.162,12.097,1.162,12.097,1.162,12.097,1.169,11.428,1.127,15.360
2050-01-07 18:00:00+00:00,0.870,0.514,0.000,1.191,12.097,1.191,12.097,1.191,12.097,1.191,12.097,1.191,12.097,1.191,12.097,1.199,11.428,1.156,15.360
2050-01-07 19:00:00+00:00,0.839,0.566,0.000,1.204,12.097,1.204,12.097,1.204,12.097,1.204,12.097,1.204,12.097,1.204,12.097,1.211,11.428,1.170,15.360
2050-01-07 20:00:00+00:00,0.789,0.636,0.000,1.160,12.097,1.160,12.097,1.160,12.097,1.160,12.097,1.160,12.097,1.160,12.097,1.166,11.428,1.130,15.360
2050-01-07 21:00:00+00:00,0.757,0.678,0.000,1.025,12.097,1.025,12.097,1.025,12.097,1.025,12.097,1.025,12.097,1.025,12.097,1.030,11.428,1.003,15.360
2050-01-07 22:00:00+00:00,0.744,0.654,0.000,0.798,12.097,0.798,12.097,0.798,12.097,0.798,12.097,0.798,12.097,0.798,12.097,0.797,11.428,0.804,15.360
2050-01-07 23:00:00+00:00,0.693,0.616,0.000,0.624,9.677,0.624,9.677,0.624,9.677,0.624,9.677,0.624,9.677,0.624,9.677,0.622,9.143,0.635,12.288
2050-01-08 00:00:00+00:00,0.650,0.543,0.000,0.617,9.677,0.617,9.677,0.617,9.677,0.617,9.677,0.617,9.677,0.617,9.677,0.607,9.143,0.666,12.288
2050-01-08 01:00:00+00:00,0.621,0.489,0.000,0.655,9.677,0.655,9.677,0.655,9.677,0.655,9.677,0.655,9.677,0.655,9.677,0.647,9.143,0.693,12.288
2050-01-08 02:00:00+00:00,0.605,0.521,0.000,0.675,9.677,0.675,9.677,0.675,9.677,0.675,9.677,0.675,9.677,0.675,9.677,0.666,9.143,0.718,12.288
2050-01-08 03:00:00+00:00,0.594,0.623,0.000,0.759,9.677,0.759,9.677,0.759,9.677,0.759,9.677,0.759,9.677,0.759,9.677,0.755,9.143,0.777,12.288
2050-01-08 04:00:00+00:00,0.595,0.657,0.000,0.962,9.677,0.962,9.677,0.962,9.677,0.962,9.677,0.962,9.677,0.962,9.677,0.965,9.143,0.947,12.288
2050-01-08 05:00:00+00:00,0.585,0.664,0.000,1.332,9.677,1.332,9.677,1.332,9.677,1.332,9.677,1.332,9.677,1.332,9.677,1.343,9.143,1.282,12.288
2050-01-08 06:00:00+00:00,0.577,0.643,0.000,1.514,9.677,1.514,9.677,1.514,9.677,1.514,9.677,1.514,9.677,1.514,9.677,1.537,9.143,1.398,12.288
2050-01-08 07:00:00+00:00,0.622,0.612,0.000,1.453,9.677,1.453,9.677,1.453,9.677,1.453,9.677,1.453,9.677,1.453,9.677,1.475,9.143,1.345,12.288
2050-01-08 08:00:00+00:00,0.678,0.603,0.000,1.359,9.677,1.359,9.677,1.359,9.677,1.359,9.677,1.359,9.677,1.359,9.677,1.371,9.143,1.300,12.288
2050-01-08 09:00:00+00:00,0.711,0.575,0.000,1.271,12.097,1.271,12.097,1.271,12.097,1.271,12.097,1.271,12.097,1.271,12.097,1.275,11.428,1.252,15.360
2050-01-08 10:00:00+00:00,0.730,0.547,0.010,1.198,12.097,1.198,12.097,1.198,12.097,1.198,12.097,1.198,12.097,1.198,12.097,1.198,11.428,1.198,15.360
2050-01-08 11:00:00+00:00,0.742,0.640,0.020,1.148,12.097,1.148,12.097,1.148,12.097,1.148,12.097,1.148,12.097,1.148,12.097,1.147,11.428,1.153,15.360
2050-01-08 12:00:00+00:00,0.745,0.761,0.058,1.125,12.097,1.125,12.097,1.125,12.097,1.125,12.097,1.125,12.097,1.125,12.097,1.123,11.428,1.133,15.360
2050-01-08 13:00:00+00:00,0.727,0.833,0.090,1.114,12.097,1.114,12.097,1.114,12.097,1.114,12.097,1.114,12.097,1.114,12.097,1.112,11.428,1.126,15.360
2050-01-08 14:00:00+00:00,0.709,0.787,0.022,1.125,12.097,1.125,12.097,1.125,12.097,1.125,12.097,1.125,12.097,1.125,12.097,1.123,11.428,1.137,15.360
2050-01-08 15:00:00+00:00,0.710,0.653,0.011,1.154,12.097,1.154,12.097,1.154,12.097,1.154,12.097,1.154,12.097,1.154,12.097,1.154,11.428,1.155,15.360
2050-01-08 16:00:00+00:00,0.736,0.529,0.000,1.206,12.097,1.206,12.097,1.206,12.097,1.206,12.097,1.206,12.097,1.206,12.097,1.210,11.428,1.190,15.360
2050-01-08 17:00:00+00:00,0.797,0.443,0.000,1.253,12.097,1.253,12.097,1.253,12.097,1.253,12.097,1.253,12.097,1.253,12.097,1.261,11.428,1.215,15.360
2050-01-08 18:00:00+00:00,0.797,0.410,0.000,1.282,12.097,1.282,12.097,1.282,12.097,1.282,12.097,1.282,12.097,1.282,12.097,1.295,11.428,1.223,15.360
2050-01-08 19:00:00+00:00,0.768,0.338,0.000,1.293,12.097,1.293,12.097,1.293,12.097,1.293,12.097,1.293,12.097,1.293,12.097,1.309,11.428,1.217,15.360
2050-01-08 20:00:00+00:00,0.712,0.245,0.000,1.246,12.097,1.246,12.097,1.246,12.097,1.246,12.097,1.246,12.097,1.246,12.097,1.261,11.428,1.170,15.360
2050-01-08 21:00:00+00:00,0.682,0.188,0.000,1.099,12.097,1.099,12.097,1.099,12.097,1.099,12.097,1.099,12.097,1.099,12.097,1.109,11.428,1.049,15.360
2050-01-08 22:00:00+00:00,0.680,0.160,0.000,0.862,12.097,0.862,12.097,0.862,12.097,0.862,12.097,0.862,12.097,0.862,12.097,0.860,11.428,0.867,15.360
2050-01-08 23:00:00+00:00,0.634,0.138,0.000,0.682,9.677,0.682,9.677,0.682,9.677,0.682,9.677,0.682,9.677,0.682,9.677,0.676,9.143,0.711,12.288
2050-01-09 00:00:00+00:00,0.583,0.119,0.000,0.646,9.677,0.646,9.677,0.646,9.677,0.646,9.677,0.646,9.677,0.646,9.677,0.633,9.143,0.709,12.288
2050-01-09 01:00:00+00:00,0.547,0.107,0.000,0.686,9.677,0.686,9.677,0.686,9.677,0.686,9.677,0.686,9.677,0.686,9.677,0.675,9.143,0.738,12.288
2050-01-09 02:00:00+00:00,0.533,0.107,0.000,0.706,9.677,0.706,9.677,0.706,9.677,0.706,9.677,0.706,9.677,0.706,9.677,0.695,9.143,0.764,12.288
2050-01-09 03:00:00+00:00,0.530,0.118,0.000,0.794,9.677,0.794,9.677,0.794,9.677,0.794,9.677,0.794,9.677,0.794,9.677,0.787,9.143,0.828,12.288
2050-01-09 04:00:00+00:00,0.533,0.151,0.000,1.007,9.677,1.007,9.677,1.007,9.677,1.007,9.677,1.007,9.677,1.007,9.677,1.007,9.143,1.008,12.288
2050-01-09 05:00:00+00:00,0.529,0.205,0.000,1.396,9.677,1.396,9.677,1.396,9.677,1.396,9.677,1.396,9.677,1.396,9.677,1.402,9.143,1.365,12.288
2050-01-09 06:00:00+00:00,0.506,0.299,0.000,1.586,9.677,1.586,9.677,1.586,9.677,1.586,9.677,1.586,9.677,1.586,9.677,1.606,9.143,1.490,12.288
2050-01-09 07:00:00+00:00,0.524,0.446,0.000,1.522,9.677,1.522,9.677,1.522,9.677,1.522,9.677,1.522,9.677,1.522,9.677,1.540,9.143,1.434,12.288
2050-01-09 08:00:00+00:00,0.565,0.632,0.000,1.424,9.677,1.424,9.677,1.424,9.677,1.424,9.677,1.424,9.677,1.424,9.677,1.432,9.143,1.386,12.288
2050-01-09 09:00:00+00:00,0.609,0.754,0.004,1.332,12.097,1.332,12.097,1.332,12.097,1.332,12.097,1.332,12.097,1.332,12.097,1.331,11.428,1.334,15.360
2050-01-09 10:00:00+00:00,0.651,0.793,0.019,1.255,12.097,1.255,12.097,1.255,12.097,1.255,12.097,1.255,12.097,1.255,12.097,1.251,11.428,1.277,15.360
2050-01-09 11:00:00+00:00,0.699,0.790,0.022,1.203,12.097,1.203,12.097,1.203,12.097,1.203,12.097,1.203,12.097,1.203,12.097,1.197,11.428,1.230,15.360
2050-01-09 12:00:00+00:00,0.698,0.868,0.014,1.179,12.097,1.179,12.097,1.179,12.097,1.179,12.097,1.179,12.097,1.179,12.097,1.173,11.428,1.208,15.360
2050-01-09 13:00:00+00:00,0.679,0.916,0.013,1.168,12.097,1.168,12.097,1.168,12.097,1.168,12.097,1.168,12.097,1.168,12.097,1.161,11.428,1.201,15.360
2050-01-09 14:00:00+00:00,0.660,0.956,0.007,1.179,12.097,1.179,12.097,1.179,12.097,1.179,12.097,1.179,12.097,1.179,12.097,1.172,11.428,1.212,15.360
2050-01-09 15:00:00+00:00,0.651,0.994,0.001,1.210,12.097,1.210,12.097,1.210,12.097,1.210,12.097,1.210,12.097,1.210,12.097,1.206,11.428,1.231,15.360
2050-01-09 16:00:00+00:00,0.676,0.999,0.000,1.265,12.097,1.265,12.097,1.265,12.097,1.265,12.097,1.265,12.097,1.265,12.097,1.264,11.428,1.269,15.360
2050-01-09 17:00:00+00:00,0.737,0.995,0.000,1.314,12.097,1.314,12.097,1.314,12.097,1.314,12.097,1.314,12.097,1.314,12.097,1.318,11.428,1.296,15.360
2050-01-09 18:00:00+00:00,0.753,0.977,0.000,1.344,12.097,1.344,12.097,1.344,12.097,1.344,12.097,1.344,12.097,1.344,12.097,1.353,11.428,1.304,15.360
2050-01-09 19:00:00+00:00,0.738,0.976,0.000,1.356,12.097,1.356,12.097,1.356,12.097,1.356,12.097,1.356,12.097,1.356,12.097,1.368,11.428,1.298,15.360
2050-01-09 20:00:00+00:00,0.707,0.984,0.000,1.306,12.097,1.306,12.097,1.306,12.097,1.306,12.097,1.306,12.097,1.306,12.097,1.318,11.428,1.248,15.360
2050-01-09 21:00:00+00:00,0.690,0.980,0.000,1.152,12.097,1.152,12.097,1.152,12.097,1.152,12.097,1.152,12.097,1.152,12.097,1.159,11.428,1.119,15.360
2050-01-09 22:00:00+00:00,0.705,0.969,0.000,0.903,12.097,0.903,12.097,0.903,12.097,0.903,12.097,0.903,12.097,0.903,12.097,0.898,11.428,0.924,15.360
2050-01-09 23:00:00+00:00,0.659,0.949,0.000,0.714,9.677,0.714,9.677,0.714,9.677,0.714,9.677,0.714,9.677,0.714,9.677,0.705,9.143,0.758,12.288
2050-01-10 00:00:00+00:00,0.621,0.926,0.000,0.786,9.677,0.786,9.677,0.786,9.677,0.786,9.677,0.786,9.677,0.786,9.677,0.794,9.143,0.747,12.288
2050-01-10 01:00:00+00:00,0.602,0.894,0.000,0.816,9.677,0.816,9.677,0.816,9.677,0.816,9.677,0.816,9.677,0.816,9.677,0.824,9.143,0.778,12.288
2050-01-10 02:00:00+00:00,0.593,0.898,0.000,0.844,9.677,0.844,9.677,0.844,9.677,0.844,9.677,0.844,9.677,0.844,9.677,0.852,9.143,0.805,12.288
2050-01-10 03:00:00+00:00,0.597,0.938,0.000,0.914,9.677,0.914,9.677,0.914,9.677,0.914,9.677,0.914,9.677,0.914,9.677,0.923,9.143,0.873,12.288
2050-01-10 04:00:00+00:00,0.615,0.924,0.000,1.110,9.677,1.110,9.677,1.110,9.677,1.110,9.677,1.110,9.677,1.110,9.677,1.119,9.143,1.062,12.288
2050-01-10 05:00:00+00:00,0.654,0.895,0.000,1.513,9.677,1.513,9.677,1.513,9.677,1.513,9.677,1.513,9.677,1.513,9.677,1.528,9.143,1.438,12.288
2050-01-10 06:00:00+00:00,0.764,0.868,0.000,1.704,9.677,1.704,9.677,1.704,9.677,1.704,9.677,1.704,9.677,1.704,9.677,1.731,9.143,1.571,12.288
2050-01-10 07:00:00+00:00,0.862,0.867,0.000,1.629,9.677,1.629,9.677,1.629,9.677,1.629,9.677,1.629,9.677,1.629,9.677,1.654,9.143,1.511,12.288
2050-01-10 08:00:00+00:00,0.903,0.870,0.000,1.569,9.677,1.569,9.677,1.569,9.677,1.569,9.677,1.569,9.677,1.569,9.677,1.592,9.143,1.460,12.288
2050-01-10 09:00:00+00:00,0.908,0.890,0.002,1.507,12.097,1.507,12.097,1.507,12.097,1.507,12.097,1.507,12.097,1.507,12.097,1.528,11.428,1.406,15.360
2050-01-10 10:00:00+00:00,0.910,0.866,0.008,1.441,12.097,1.441,12.097,1.441,12.097,1.441,12.097,1.441,12.097,1.441,12.097,1.461,11.428,1.346,15.360
2050-01-10 11:00:00+00:00,0.916,0.832,0.018,1.387,12.097,1.387,12.097,1.387,12.097,1.387,12.097,1.387,12.097,1.387,12.097,1.406,11.428,1.295,15.360
2050-01-10 12:00:00+00:00,0.912,0.833,0.036,1.362,12.097,1.362,12.097,1.362,12.097,1.362,12.097,1.362,12.097,1.362,12.097,1.380,11.428,1.273,15.360
2050-01-10 13:00:00+00:00,0.906,0.816,0.036,1.355,12.097,1.355,12.097,1.355,12.097,1.355,12.097,1.355,12.097,1.355,12.097,1.373,11.428,1.265,15.360
2050-01-10 14:00:00+00:00,0.895,0.734,0.021,1.370,12.097,1.370,12.097,1.370,12.097,1.370,12.097,1.370,12.097,1.370,12.097,1.389,11.428,1.277,15.360
2050-01-10 15:00:00+00:00,0.892,0.610,0.008,1.395,12.097,1.395,12.097,1.395,12.097,1.395,12.097,1.395,12.097,1.395,12.097,1.415,11.428,1.297,15.360
2050-01-10 16:00:00+00:00,0.901,0.466,0.000,1.442,12.097,1.442,12.097,1.442,12.097,1.442,12.097,1.442,12.097,1.442,12.097,1.464,11.428,1.336,15.360
2050-01-10 17:00:00+00:00,0.942,0.393,0.000,1.477,12.097,1.477,12.097,1.477,12.097,1.477,12.097,1.477,12.097,1.477,12.097,1.500,11.428,1.365,15.360
2050-01-10 18:00:00+00:00,0.935,0.431,0.000,1.487,12.097,1.487,12.097,1.487,12.097,1.487,12.097,1.487,12.097,1.487,12.097,1.510,11.428,1.374,15.360
2050-01-10 19:00:00+00:00,0.912,0.535,0.000,1.481,12.097,1.481,12.097,1.481,12.097,1.481,12.097,1.481,12.097,1.481,12.097,1.504,11.428,1.367,15.360
2050-01-10 20:00:00+00:00,0.862,0.591,0.000,1.422,12.097,1.422,12.097,1.422,12.097,1.422,12.097,1.422,12.097,1.422,12.097,1.444,11.428,1.314,15.360
2050-01-10 21:00:00+00:00,0.833,0.599,0.000,1.271,12.097,1.271,12.097,1.271,12.097,1.271,12.097,1.271,12.097,1.271,12.097,1.290,11.428,1.178,15.360
2050-01-10 22:00:00+00:00,0.808,0.553,0.000,1.021,12.097,1.021,12.097,1.021,12.097,1.021,12.097,1.021,12.097,1.021,12.097,1.031,11.428,0.973,15.360
2050-01-10 23:00:00+00:00,0.744,0.488,0.000,0.837,9.677,0.837,9.677,0.837,9.677,0.837,9.677,0.837,9.677,0.837,9.677,0.845,9.143,0.798,12.288
2050-01-11 00:00:00+00:00,0.701,0.433,0.000,0.930,9.677,0.930,9.677,0.930,9.677,0.930,9.677,0.930,9.677,0.930,9.677,0.948,9.143,0.847,12.288
2050-01-11 01:00:00+00:00,0.677,0.396,0.000,0.967,9.677,0.967,9.677,0.967,9.677,0.967,9.677,0.967,9.677,0.967,9.677,0.985,9.143,0.883,12.288
2050-01-11 02:00:00+00:00,0.663,0.343,0.000,0.993,9.677,0.993,9.677,0.993,9.677,0.993,9.677,0.993,9.677,0.993,9.677,1.011,9.143,0.906,12.288
2050-01-11 03:00:00+00:00,0.660,0.330,0.000,1.074,9.677,1.074,9.677,1.074,9.677,1.074,9.677,1.074,9.677,1.074,9.677,1.093,9.143,0.981,12.288
2050-01-11 04:00:00+00:00,0.672,0.350,0.000,1.306,9.677,1.306,9.677,1.306,9.677,1.306,9.677,1.306,9.677,1.306,9.677,1.329,9.143,1.197,12.288
2050-01-11 05:00:00+00:00,0.706,0.342,0.000,1.806,9.677,1.806,9.677,1.806,9.677,1.806,9.677,1.806,9.677,1.806,9.677,1.838,9.143,1.646,12.288
2050-01-11 06:00:00+00:00,0.804,0.326,0.000,2.040,9.677,2.040,9.677,2.040,9.677,2.040,9.677,2.040,9.677,2.040,9.677,2.089,9.143,1.802,12.288
2050-01-11 07:00:00+00:00,0.893,0.310,0.000,1.948,9.677,1.948,9.677,1.948,9.677,1.948,9.677,1.948,9.677,1.948,9.677,1.992,9.143,1.730,12.288
2050-01-11 08:00:00+00:00,0.923,0.319,0.000,1.874,9.677,1.874,9.677,1.874,9.677,1.874,9.677,1.874,9.677,1.874,9.677,1.915,9.143,1.670,12.288
2050-01-11 09:00:00+00:00,0.914,0.321,0.039,1.802,12.097,1.802,12.097,1.802,12.097,1.802,12.097,1.802,12.097,1.802,12.097,1.841,11.428,1.609,15.360
2050-01-11 10:00:00+00:00,0.917,0.347,0.078,1.723,12.097,1.723,12.097,1.723,12.097,1.723,12.097,1.723,12.097,1.723,12.097,1.760,11.428,1.541,15.360
2050-01-11 11:00:00+00:00,0.919,0.394,0.086,1.655,12.097,1.655,12.097,1.655,12.097,1.655,12.097,1.655,12.097,1.655,12.097,1.691,11.428,1.480,15.360
2050-01-11 12:00:00+00:00,0.921,0.442,0.076,1.623,12.097,1.623,12.097,1.623,12.097,1.623,12.097,1.623,12.097,1.623,12.097,1.658,11.428,1.452,15.360
2050-01-11 13:00:00+00:00,0.918,0.482,0.058,1.613,12.097,1.613,12.097,1.613,12.097,1.613,12.097,1.613,12.097,1.613,12.097,1.648,11.428,1.442,15.360
2050-01-11 14:00:00+00:00,0.911,0.566,0.028,1.631,12.097,1.631,12.097,1.631,12.097,1.631,12.097,1.631,12.097,1.631,12.097,1.667,11.428,1.456,15.360
2050-01-11 15:00:00+00:00,0.914,0.695,0.003,1.661,12.097,1.661,12.097,1.661,12.097,1.661,12.097,1.661,12.097,1.661,12.097,1.699,11.428,1.479,15.360
2050-01-11 16:00:00+00:00,0.919,0.805,0.000,1.719,12.097,1.719,12.097,1.719,12.097,1.719,12.097,1.719,12.097,1.719,12.097,1.759,11.428,1.525,15.360
2050-01-11 17:00:00+00:00,0.953,0.928,0.000,1.765,12.097,1.765,12.097,1.765,12.097,1.765,12.097,1.765,12.097,1.765,12.097,1.806,11.428,1.561,15.360
2050-01-11 18:00:00+00:00,0.946,0.924,0.000,1.780,12.097,1.780,12.097,1.780,12.097,1.780,12.097,1.780,12.097,1.780,12.097,1.821,11.428,1.575,15.360
2050-01-11 19:00:00+00:00,0.918,0.839,0.000,1.768,12.097,1.768,12.097,1.768,12.097,1.768,12.097,1.768,12.097,1.768,12.097,1.810,11.428,1.563,15.360
2050-01-11 20:00:00+00:00,0.866,0.724,0.000,1.700,12.097,1.700,12.097,1.700,12.097,1.700,12.097,1.700,12.097,1.700,12.097,1.740,11.428,1.505,15.360
2050-01-11 21:00:00+00:00,0.820,0.604,0.000,1.521,12.097,1.521,12.097,1.521,12.097,1.521,12.097,1.521,12.097,1.521,12.097,1.555,11.428,1.350,15.360
2050-01-11 22:00:00+00:00,0.790,0.501,0.000,1.215,12.097,1.215,12.097,1.215,12.097,1.215,12.097,1.215,12.097,1.215,12.097,1.236,11.428,1.108,15.360
2050-01-11 23:00:00+00:00,0.726,0.444,0.000,0.992,9.677,0.992,9.677,0.992,9.677,0.992,9.677,0.992,9.677,0.992,9.677,1.009,9.143,0.906,12.288
2050-01-12 00:00:00+00:00,0.676,0.447,0.000,1.119,9.073,1.119,9.073,1.119,9.073,1.119,9.073,1.119,9.073,1.119,9.073,1.148,8.571,0.973,11.520
2050-01-12 01:00:00+00:00,0.647,0.521,0.000,1.135,9.073,1.135,9.073,1.135,9.073,1.135,9.073,1.135,9.073,1.135,9.073,1.165,8.571,0.988,11.520
2050-01-12 02:00:00+00:00,0.634,0.605,0.000,1.170,9.073,1.170,9.073,1.170,9.073,1.170,9.073,1.170,9.073,1.170,9.073,1.201,8.571,1.018,11.520
2050-01-12 03:00:00+00:00,0.642,0.627,0.000,1.246,9.073,1.246,9.073,1.246,9.073,1.246,9.073,1.246,9.073,1.246,9.073,1.279,8.571,1.087,11.520
2050-01-12 04:00:00+00:00,0.656,0.579,0.000,1.493,9.073,1.493,9.073,1.493,9.073,1.493,9.073,1.493,9.073,1.493,9.073,1.530,8.571,1.312,11.520
2050-01-12 05:00:00+00:00,0.695,0.437,0.000,1.952,9.073,1.952,9.073,1.952,9.073,1.952,9.073,1.952,9.073,1.952,9.073,1.998,8.571,1.725,11.520
2050-01-12 06:00:00+00:00,0.796,0.302,0.000,2.185,9.073,2.185,9.073,2.185,9.073,2.185,9.073,2.185,9.073,2.185,9.073,2.250,8.571,1.867,11.520
2050-01-12 07:00:00+00:00,0.903,0.201,0.000,2.047,9.073,2.047,9.073,2.047,9.073,2.047,9.073,2.047,9.073,2.047,9.073,2.107,8.571,1.754,11.520
2050-01-12 08:00:00+00:00,0.930,0.134,0.000,2.019,9.073,2.019,9.073,2.019,9.073,2.019,9.073,2.019,9.073,2.019,9.073,2.077,8.571,1.737,11.520
2050-01-12 09:00:00+00:00,0.926,0.096,0.246,1.962,10.282,1.962,10.282,1.962,10.282,1.962,10.282,1.962,10.282,1.962,10.282,2.018,9.714,1.689,13.056
2050-01-12 10:00:00+00:00,0.933,0.071,0.360,1.902,10.282,1.902,10.282,1.902,10.282,1.902,10.282,1.902,10.282,1.902,10.282,1.956,9.714,1.638,13.056
2050-01-12 11:00:00+00:00,0.951,0.054,0.457,1.827,10.282,1.827,10.282,1.827,10.282,1.827,10.282,1.827,10.282,1.827,10.282,1.879,9.714,1.577,13.056
2050-01-12 12:00:00+00:00,0.954,0.064,0.509,1.793,10.282,1.793,10.282,1.793,10.282,1.793,10.282,1.793,10.282,1.793,10.282,1.844,9.714,1.547,13.056
2050-01-12 13:00:00+00:00,0.945,0.081,0.454,1.771,10.282,1.771,10.282,1.771,10.282,1.771,10.282,1.771,10.282,1.771,10.282,1.821,9.714,1.525,13.056
2050-01-12 14:00:00+00:00,0.932,0.072,0.300,1.779,10.282,1.779,10.282,1.779,10.282,1.779,10.282,1.779,10.282,1.779,10.282,1.832,9.714,1.523,13.056
2050-01-12 15:00:00+00:00,0.922,0.048,0.105,1.805,10.282,1.805,10.282,1.805,10.282,1.805,10.282,1.805,10.282,1.805,10.282,1.859,9.714,1.544,13.056
2050-01-12 16:00:00+00:00,0.927,0.026,0.000,1.879,10.282,1.879,10.282,1.879,10.282,1.879,10.282,1.879,10.282,1.879,10.282,1.936,9.714,1.602,13.056
2050-01-12 17:00:00+00:00,0.953,0.017,0.000,1.907,10.282,1.907,10.282,1.907,10.282,1.907,10.282,1.907,10.282,1.907,10.282,1.965,9.714,1.626,13.056
